amount,consumer_id,http_code,left_in_stock,merchant_id,offer_id,price,product_id,quality,timestamp,uid
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,4,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,24.28,1,2,2017-09-05T15:56:24.948Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4808,9.88,1,4,2017-09-05T15:56:30.676Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4809,20.99,1,3,2017-09-05T15:56:39.692Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4809,14.9,1,3,2017-09-05T15:56:42.103Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,4,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.62,1,2,2017-09-05T15:56:57.493Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,3,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.36,1,2,2017-09-05T15:57:02.889Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4810,10.77,1,3,2017-09-05T15:57:05.853Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,31.55,1,2,2017-09-05T15:57:11.418Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4811,15.74,1,3,2017-09-05T15:57:13.541Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4811,10.99,1,3,2017-09-05T15:57:18.307Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4811,10.99,1,3,2017-09-05T15:57:22.318Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,44.34,1,1,2017-09-05T15:57:49.734Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,409,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.55,1,2,2017-09-05T15:57:51.945Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,22.49,1,1,2017-09-05T15:57:52.654Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,5,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,23.18,1,1,2017-09-05T15:58:01.099Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,4,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,44.21,1,1,2017-09-05T15:58:03.077Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4812,22.09,1,3,2017-09-05T15:58:18.295Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4812,11.55,1,3,2017-09-05T15:58:24.290Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4812,11.55,1,3,2017-09-05T15:58:24.809Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,3,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,34.29,1,1,2017-09-05T15:58:29.433Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4813,13.56,1,4,2017-09-05T15:58:35.140Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,34.29,1,1,2017-09-05T15:58:36.816Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,16.41,1,1,2017-09-05T15:58:41.500Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,3,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,12.65,1,2,2017-09-05T15:58:44.187Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4814,12.81,1,3,2017-09-05T15:58:51.556Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4815,11.36,1,4,2017-09-05T15:58:51.938Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4816,17.36,1,4,2017-09-05T15:58:53.503Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,23.28,1,1,2017-09-05T15:58:55.842Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,20.51,1,1,2017-09-05T15:59:13.186Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,4,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,19.33,1,2,2017-09-05T15:59:14.497Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,3,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,29.87,1,2,2017-09-05T15:59:15.061Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4817,6.82,1,4,2017-09-05T15:59:24.347Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4814,16.96,1,3,2017-09-05T15:59:25.227Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4709,27.92,1,1,2017-09-05T15:59:28.210Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4814,10.69,1,3,2017-09-05T15:59:30.078Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,16.61,1,2,2017-09-05T15:59:35.987Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4817,11.35,1,4,2017-09-05T15:59:38.068Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4814,26.35,1,3,2017-09-05T15:59:39.622Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4818,35.84,1,1,2017-09-05T15:59:50.376Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4818,35.84,1,1,2017-09-05T15:59:56.615Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4819,11.07,1,4,2017-09-05T16:00:04.838Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4820,19.95,1,3,2017-09-05T16:00:11.826Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4821,21.46,1,3,2017-09-05T16:00:15.170Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,29.71,1,2,2017-09-05T16:00:17.017Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4822,18.61,1,3,2017-09-05T16:00:25.718Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4823,14.2,1,4,2017-09-05T16:00:30.133Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,34.97,1,2,2017-09-05T16:00:31.832Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4824,9.66,1,3,2017-09-05T16:00:32.282Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,409,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4825,12.25,1,4,2017-09-05T16:00:37.890Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4825,8.46,1,4,2017-09-05T16:00:44.049Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4826,19.28,1,1,2017-09-05T16:00:46.369Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,29.87,1,2,2017-09-05T16:00:48.127Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4828,17.78,1,4,2017-09-05T16:00:49.428Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4827,21.42,1,3,2017-09-05T16:01:12.196Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,9,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,25.38,1,2,2017-09-05T16:01:30.731Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4829,8.75,1,4,2017-09-05T16:01:48.269Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4830,14.43,1,3,2017-09-05T16:01:52.696Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4831,9.43,1,4,2017-09-05T16:01:55.637Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.17,1,2,2017-09-05T16:02:08.828Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,7,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,14.61,1,2,2017-09-05T16:02:11.734Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4833,10.17,1,3,2017-09-05T16:02:13.693Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4834,11.07,1,3,2017-09-05T16:02:16.953Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4835,7.87,1,4,2017-09-05T16:02:21.379Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4836,6.87,1,4,2017-09-05T16:02:22.484Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4837,13.89,1,4,2017-09-05T16:02:29.710Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4832,33.04,1,1,2017-09-05T16:02:33.510Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4838,9.87,1,3,2017-09-05T16:02:40.216Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4840,11.31,1,3,2017-09-05T16:02:46.298Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.84,1,2,2017-09-05T16:03:02.168Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,7,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,31.69,1,2,2017-09-05T16:03:03.071Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,12.93,1,2,2017-09-05T16:03:07.437Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4841,18.25,1,3,2017-09-05T16:03:07.914Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4843,10.18,1,3,2017-09-05T16:03:08.835Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4842,12.86,1,4,2017-09-05T16:03:10.640Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4842,9.19,1,4,2017-09-05T16:03:15.972Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,17.48,1,2,2017-09-05T16:03:26.464Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4844,16.95,1,4,2017-09-05T16:03:29.779Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4839,31.29,1,1,2017-09-05T16:03:39.792Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4839,15.68,1,1,2017-09-05T16:03:46.844Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,5,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,13.52,1,2,2017-09-05T16:03:51.850Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4839,43.49,1,1,2017-09-05T16:03:52.823Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,2,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4845,14.14,1,3,2017-09-05T16:04:00.749Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4845,16.27,1,3,2017-09-05T16:04:05.378Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4846,13.85,1,4,2017-09-05T16:04:05.748Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4845,16.27,1,3,2017-09-05T16:04:07.681Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4848,8.21,1,4,2017-09-05T16:04:12.998Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,7,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,15.18,1,2,2017-09-05T16:04:16.516Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4847,16.99,1,1,2017-09-05T16:04:18.140Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4850,24.97,1,3,2017-09-05T16:04:21.160Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4849,10.87,1,4,2017-09-05T16:04:27.632Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,9,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,30.8,1,2,2017-09-05T16:04:38.543Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,9,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,20.1,1,2,2017-09-05T16:04:44.005Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,28.14,1,2,2017-09-05T16:05:19.333Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,8,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,18.98,1,2,2017-09-05T16:05:28.030Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4851,15.41,1,3,2017-09-05T16:05:33.054Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,409,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4852,7.77,1,4,2017-09-05T16:05:36.355Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4852,10.44,1,4,2017-09-05T16:05:45.882Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4852,11.53,1,4,2017-09-05T16:05:48.962Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4854,21.73,1,1,2017-09-05T16:05:52.139Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,7,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,31.65,1,2,2017-09-05T16:05:52.926Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,7,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,26.19,1,2,2017-09-05T16:05:54.693Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4853,9.58,1,3,2017-09-05T16:05:56.194Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4855,11.21,1,4,2017-09-05T16:05:58.855Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4855,6.71,1,4,2017-09-05T16:06:02.987Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,17.13,1,2,2017-09-05T16:06:09.032Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4853,10.95,1,3,2017-09-05T16:06:09.521Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,409,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4857,7.19,1,4,2017-09-05T16:06:17.488Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4857,13.07,1,4,2017-09-05T16:06:22.348Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4853,16.54,1,3,2017-09-05T16:06:28.510Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4858,20.84,1,3,2017-09-05T16:06:43.048Z,13
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4856,41.71,1,1,2017-09-05T16:06:47.124Z,11
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,6,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4770,21.41,1,2,2017-09-05T16:06:47.527Z,12
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,1,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4860,6.53,1,4,2017-09-05T16:06:48.643Z,14
1,+h9wEzBQmKzSOxGE8SX8unXJ1Hseybidgzd8n8J5Bs0=,200,0,79n7kjGj4f5IgYHHsn/1vM48wtups6ZgzthW+tZS+Sg=,4856,27.07,1,1,2017-09-05T16:06:50.506Z,11
