amount,merchant_id,offer_id,price,prime,product_id,quality,shipping_time_prime,shipping_time_standard,timestamp,triggering_merchant_id,uid
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:26.384Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,6.1,True,1,4,1,2,2017-06-28T09:55:26.384Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,65.41,True,1,2,1,2,2017-06-28T09:55:26.384Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:26.384Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:26.384Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:26.404Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,6.1,True,1,4,1,2,2017-06-28T09:55:26.404Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:26.404Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:26.404Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,69.57,True,1,2,1,2,2017-06-28T09:55:26.404Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
3,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,52,21.9,True,2,2,1,5,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,22
1,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,30,18.0,True,2,3,1,5,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,23
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,55,9.79,True,2,4,1,5,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,24
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,37,22.0,True,2,2,1,5,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,22
1,uJCuCWUQb4JjREFmy5cBNV6mQ5mKrPY1XDT1LKAkGtY=,46,22.5,True,2,1,1,5,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,21
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,65,38.56,True,2,4,1,2,2017-06-28T09:55:27.228Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,24
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:27.286Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,6.1,True,1,4,1,2,2017-06-28T09:55:27.286Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:27.286Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:27.286Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:27.286Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:27.308Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:27.308Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:27.308Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:27.308Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:27.308Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:27.355Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:27.355Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:27.355Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:27.355Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:27.355Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,57.6,True,3,2,1,2,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,25.63,True,3,1,1,2,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,18.67,True,3,3,1,2,2017-06-28T09:55:27.371Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:27.412Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:27.412Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:27.412Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:27.412Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:27.412Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,42.25,True,3,3,1,2,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,57.6,True,3,2,1,2,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,25.63,True,3,1,1,2,2017-06-28T09:55:27.425Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,42.25,True,3,3,1,2,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,57.6,True,3,2,1,2,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,49.9,True,3,1,1,2,2017-06-28T09:55:27.438Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,42.25,True,3,3,1,2,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,49.9,True,3,1,1,2,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,32.61,True,3,2,1,2,2017-06-28T09:55:28.268Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:28.320Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:28.320Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:28.320Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:28.320Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:28.320Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,42.25,True,3,3,1,2,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,30.42,True,3,1,1,2,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,32.61,True,3,2,1,2,2017-06-28T09:55:28.334Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:28.388Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:28.388Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:28.388Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:28.388Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:28.388Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:28.446Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:28.446Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:28.446Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:28.446Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,86.55,True,1,4,1,2,2017-06-28T09:55:28.446Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,39,24.0,True,1,2,1,5,2017-06-28T09:55:28.491Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,62,12.1,True,1,2,1,2,2017-06-28T09:55:28.491Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,12
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,54,6.1,True,1,4,1,2,2017-06-28T09:55:28.491Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,14
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,61,15.1,True,1,1,1,2,2017-06-28T09:55:28.491Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,64,15.1,True,1,1,1,2,2017-06-28T09:55:28.491Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,11
3,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,52,21.9,True,2,2,1,5,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,22
1,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,30,18.0,True,2,3,1,5,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,23
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,37,22.0,True,2,2,1,5,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,22
1,uJCuCWUQb4JjREFmy5cBNV6mQ5mKrPY1XDT1LKAkGtY=,46,22.5,True,2,1,1,5,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,21
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,55,17.8,True,2,4,1,5,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,24
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,65,8.85,True,2,4,1,2,2017-06-28T09:55:28.510Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,24
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,23.2,True,3,3,1,2,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,30.42,True,3,1,1,2,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,63,32.61,True,3,2,1,2,2017-06-28T09:55:28.525Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,32,23.5,True,3,2,1,5,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
2,K9hRDsyg2l9G6nz/+DwzXwpMHhLlR3JRlcLZR9GQyIY=,8,21.9,True,3,2,1,5,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,32
5,QXY044ASodJNz37NG1aXMPZiz3ZOdJerSRZ5LT2HGRk=,47,18.0,True,3,3,1,5,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
1,tCPPr67mahaLMLypF0uttt34Mc+q3hfCW3zc/eb+Lvs=,58,17.8,True,3,1,1,5,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
1,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,57,51.33,True,3,3,1,2,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,33
3,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,59,30.42,True,3,1,1,2,2017-06-28T09:55:29.354Z,NXAqD2DJX6SSXOJ6UuiqNB69rshfSPYj4Rm0DhA8Ook=,31
